,Module (54),Function (54),Class (54),Calls (54),Self Time (54),Total Time (54),Self Wait Time (54),Total Wait Time (54),Callers (54),Callees (54),Module Path (54),Source File (54),% in function (54),Average Self time per call (54),Average Total time per call (54)
,MVCDecoder.exe,size,ArrayList<int>,1735,171,171,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,1,0,0
,MVCDecoder.exe,MVCReadSignal,,272,170,1470134,0,1456314,3,4,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0,0,5.4
,MVCDecoder.exe,WriteInSignal,ThreadInfo,272,160,365289,0,363709,1,4,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0,0,1.34
,MVCDecoder.exe,"_Construct<int,int>",std,418,159,199,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,0.8,0,0
,MVCDecoder.exe,GetFirstAvail,SlidingWindow,1473,159,159,0,0,3,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\slidingwindow.h,1,0,0
,MVCDecoder.exe,GetSliceParameters,SlidingWindow,734,154,698,0,0,3,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\slidingwindow.h,0.22,0,0
,MVCDecoder.exe,DoProcessDP,,12,148,1606588,0,5547,1,10,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\spu\decodeframe_p\decodeframe_p.cpp,0,0.01,133.88
,MVCDecoder.exe,decodeframe_b,,5,147,7836626,0,1298588,5,5,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\spu\decodeframe_b\decodeframe_b.cpp,0,0.03,1567.33
,MVCDecoder.exe,AllocMem,SlidingWindow,256,143,33287,0,540,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\slidingwindow.h,0,0,0.13
,MVCDecoder.exe,operator[],ArrayList<int>,1355,140,140,0,0,2,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,1,0,0
,MVCDecoder.exe,WaitSignals,ThreadInfo,120,140,10270907,0,10270405,1,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0,0,85.59
,MVCDecoder.exe,"~ArrayList<Pair<int,int> >","ArrayList<Pair<int,int> >",604,138,1673,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,0.08,0,0
,MVCDecoder.exe,"Pair<int,int>","Pair<int,int>",999,138,138,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\pair.h,1,0,0
,MVCDecoder.exe,"_Deque_iterator<int,std::allocator<int>,1>","std::_Deque_iterator<int,std::allocator<int>,1>",418,137,1483,0,144,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,0.09,0,0
,MVCDecoder.exe,insert,"ArrayList<Pair<int,int> >",253,135,265,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,0.51,0,0
,MVCDecoder.exe,"_Deque_map<int,std::allocator<int> >","std::_Deque_map<int,std::allocator<int> >",512,126,301,0,0,1,3,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,0.42,0,0
,MVCDecoder.exe,begin,"std::deque<int,std::allocator<int> >",418,126,1609,0,144,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,0.08,0,0
,MVCDecoder.exe,do_16x16_luma_prediction,,109,125,131,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\codec\iframe\ipredict.cpp,0.95,0,0
,MVCDecoder.exe,front,"std::queue<int,std::deque<int,std::allocator<int> > >",418,125,3602,0,340,2,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\queue,0.03,0,0.01
,MVCDecoder.exe,MVCGetCurrentTime,,274,125,164,0,0,4,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.76,0,0
,MVCDecoder.exe,"Pair<int,int>","Pair<int,int>",1292,125,125,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\pair.h,1,0,0
,MVCDecoder.exe,"_Deque_val<int,std::allocator<int> >","std::_Deque_val<int,std::allocator<int> >",512,124,499,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,0.25,0,0
,MVCDecoder.exe,GetNalType,InStream,174,122,594,0,0,1,4,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\stream\instream.cpp,0.21,0,0
,MVCDecoder.exe,MVCWriteSignal,,272,120,371129,0,363938,3,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0,0,1.36
,MVCDecoder.exe,construct,std::allocator<int>,418,116,315,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,0.37,0,0
,MVCDecoder.exe,T264dec_mb_read_total_zero13,,387,115,199,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\codec\cavlc.cpp,0.58,0,0
,MVCDecoder.exe,ThreadInfo,ThreadInfo,256,113,1681,9,9,1,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.07,0,0.01
,MVCDecoder.exe,push,"std::queue<int,std::deque<int,std::allocator<int> > >",418,111,1354,0,9,2,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\queue,0.08,0,0
,MVCDecoder.exe,allocator<int>,std::allocator<int>,1536,109,109,0,0,2,0,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,1,0,0
,MVCDecoder.exe,operator*,"std::_Deque_iterator<int,std::allocator<int>,1>",418,108,188,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,0.57,0,0
,MVCDecoder.exe,MVCWriteSignal,,146,107,125826,0,118266,3,4,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0,0,0.86
,MVCDecoder.exe,destroy,std::allocator<int>,418,102,144,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,0.71,0,0
,MVCDecoder.exe,"deque<int,std::allocator<int> >","std::deque<int,std::allocator<int> >",512,99,636,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,0.16,0,0
,MVCDecoder.exe,"_Ranit<int,int,int const *,int const &>","std::_Ranit<int,int,int const *,int const &>",418,95,230,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.41,0,0
,MVCDecoder.exe,"~_Ranit<int,int,int const *,int const &>","std::_Ranit<int,int,int const *,int const &>",418,95,1184,0,196,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.08,0,0
,MVCDecoder.exe,"_Iterator_with_base<std::random_access_iterator_tag,int,int,int const *,int const &,std::_Iterator_base>","std::_Iterator_with_base<std::random_access_iterator_tag,int,int,int const *,int const &,std::_Iterator_base>",418,89,135,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.66,0,0
,MVCDecoder.exe,"~_Deque_iterator<int,std::allocator<int>,1>","std::_Deque_iterator<int,std::allocator<int>,1>",418,88,1358,0,196,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.06,0,0
,MVCDecoder.exe,"~_Iterator_with_base<std::random_access_iterator_tag,int,int,int const *,int const &,std::_Iterator_base>","std::_Iterator_with_base<std::random_access_iterator_tag,int,int,int const *,int const &,std::_Iterator_base>",418,87,1089,0,196,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.08,0,0
,MVCDecoder.exe,pop,"std::queue<int,std::deque<int,std::allocator<int> > >",418,87,1750,0,591,2,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\queue,0.05,0,0
,MVCDecoder.exe,"~_Deque_const_iterator<int,std::allocator<int>,1>","std::_Deque_const_iterator<int,std::allocator<int>,1>",418,86,1270,0,196,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.07,0,0
,MVCDecoder.exe,T264dec_mb_read_total_zero14,,276,82,136,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\codec\cavlc.cpp,0.6,0,0
,MVCDecoder.exe,operator*,"std::_Deque_const_iterator<int,std::allocator<int>,1>",418,80,80,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,1,0,0
,MVCDecoder.exe,_Container_base_aux_alloc_empty<std::allocator<int> >,std::_Container_base_aux_alloc_empty<std::allocator<int> >,512,78,102,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xutility,0.76,0,0
,MVCDecoder.exe,operator[],ArrayList<ArrayList<int> >,883,78,78,0,0,2,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,1,0,0
,MVCDecoder.exe,IncreaseFinish,SlidingWindow,136,75,121,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\slidingwindow.h,0.62,0,0
,MVCDecoder.exe,operator=,"ArrayList<Pair<int,int> >",131,75,646,0,4,1,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,0.12,0,0
,MVCDecoder.exe,"ArrayList<Pair<int,int> >","ArrayList<Pair<int,int> >",604,72,72,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,1,0,0
,MVCDecoder.exe,erase,"ArrayList<Pair<int,int> >",253,71,114,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,0.62,0,0
,MVCDecoder.exe,"queue<int,std::deque<int,std::allocator<int> > >","std::queue<int,std::deque<int,std::allocator<int> > >",512,68,704,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\queue,0.1,0,0
,MVCDecoder.exe,printHeaps,,408,66,66,0,0,4,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\debug.cpp,1,0,0
,MVCDecoder.exe,pop_back,"ArrayList<Pair<int,int> >",669,63,63,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,1,0,0
,MVCDecoder.exe,MVCReadSignal,,146,62,11753,0,2434,3,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.01,0,0.08
,MVCDecoder.exe,eg_read_se,,310,55,679,0,15,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\codec\bitstream.h,0.08,0,0
,MVCDecoder.exe,ReadSvlc,InStream,310,55,734,0,15,2,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\stream\instream.cpp,0.07,0,0
,MVCDecoder.exe,idct4x4dc_c,,109,53,69,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\codec\dcttransform.cpp,0.77,0,0
,MVCDecoder.exe,OnFrameComplete,FrameController_Parallel,136,53,174,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\controller\framecontroller_parallel.cpp,0.3,0,0
,MVCDecoder.exe,empty,"std::deque<int,std::allocator<int> >",418,44,44,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,1,0,0
,MVCDecoder.exe,_Destroy<int>,std,418,42,42,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,1,0,0
,MVCDecoder.exe,IncreaseAvail,SlidingWindow,151,41,167,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\slidingwindow.h,0.25,0,0
,MVCDecoder.exe,operator new,,431,40,40,0,0,3,0,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\new,1,0,0
,MVCDecoder.exe,allocator<int *><int>,std::allocator<int *>,512,38,38,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,1,0,0
,MVCDecoder.exe,allocator<int>,std::allocator<int>,512,38,38,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,1,0,0
,MVCDecoder.exe,Locker,Locker,259,37,176,0,0,4,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.21,0,0
,MVCDecoder.exe,DoProcessDI,,3,36,386499,0,2752,1,11,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\spu\decodeframe_i\decodeframe_i.cpp,0,0.01,128.83
,MVCDecoder.exe,TransferParam,,136,35,365251,0,361447,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\taskdispatcher.cpp,0,0,2.69
,MVCDecoder.exe,InStream,InStream,174,34,60,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\stream\instream.cpp,0.57,0,0
,MVCDecoder.exe,ReadSlicePrefix,InStream,19,34,162,0,0,1,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\stream\instream.cpp,0.21,0,0.01
,MVCDecoder.exe,ResetBitstream,InStream,174,30,53,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\stream\instream.cpp,0.57,0,0
,MVCDecoder.exe,erase,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",10,29,183,0,0,1,20,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.16,0,0.02
,MVCDecoder.exe,Init,SlidingWindow,1,27,33368,0,540,1,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\slidingwindow.h,0,0.03,33.37
,MVCDecoder.exe,BitstreamInit,,174,26,26,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\codec\bitstream.h,1,0,0
,MVCDecoder.exe,BitstreamReset,,174,23,23,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\codec\bitstream.h,1,0,0
,MVCDecoder.exe,BitstreamSkip,,121,23,23,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\codec\bitstream.h,1,0,0
,MVCDecoder.exe,operator=,std::_Iterator_base,60,22,86,0,0,2,5,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xutility,0.26,0,0
,MVCDecoder.exe,BitstreamInit,,121,21,21,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\codec\bitstream.h,1,0,0
,MVCDecoder.exe,iquant4x4dc_c,,109,21,21,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\codec\quantisation.cpp,1,0,0
,MVCDecoder.exe,decodeframe_p,,3,19,1666770,0,62626,3,5,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\spu\decodeframe_p\decodeframe_p.cpp,0,0.01,555.59
,MVCDecoder.exe,`eh vector constructor iterator',,9,16,1697,0,9,3,2,E:\Share\Projects\MVC\testset\little\run\,,0.01,0,0.19
,MVCDecoder.exe,~InStream,InStream,174,16,16,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\stream\instream.cpp,1,0,0
,MVCDecoder.exe,insert,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",10,16,114,0,0,1,14,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.14,0,0.01
,MVCDecoder.exe,push_back,ArrayList<int>,105,15,191,0,5,2,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,0.08,0,0
,MVCDecoder.exe,RequireCapacity,ArrayList<int>,144,15,176,0,5,2,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,0.09,0,0
,MVCDecoder.exe,T264dec_mb_read_total_zero15,,95,15,64,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\codec\cavlc.cpp,0.23,0,0
,MVCDecoder.exe,_Insert,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",10,14,54,0,0,1,10,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.26,0,0.01
,MVCDecoder.exe,RemoveThread,MVCThreadPool,10,12,398,0,0,1,11,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.03,0,0.04
,MVCDecoder.exe,erase,ArrayList<int>,64,10,10,0,0,1,0,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arraylist.h,1,0,0
,MVCDecoder.exe,find,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",10,10,109,0,0,1,9,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.09,0,0.01
,MVCDecoder.exe,MVCCreateThread,,10,10,2775,0,90,1,5,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0,0,0.28
,MVCDecoder.exe,Clear,ThreadInfo,20,8,55,0,0,2,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.15,0,0
,MVCDecoder.exe,MVCThreadPool,MVCThreadPool,1,8,1708,0,9,1,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0,0.01,1.71
,MVCDecoder.exe,_Inc,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >::const_iterator",10,7,8,0,0,1,4,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.88,0,0
,MVCDecoder.exe,_security_init_cookie,,1,7,7,0,0,1,5,E:\Share\Projects\MVC\testset\little\run\,f:\dd\vctools\crt_bld\self_x86\crt\src\gs_support.c,1,0.01,0.01
,MVCDecoder.exe,AddThread,MVCThreadPool,10,7,303,0,0,1,5,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.02,0,0.03
,MVCDecoder.exe,ReadSubsetSequenceParameterSet,InStream,1,7,23,0,0,1,14,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\stream\instream.cpp,0.3,0.01,0.02
,MVCDecoder.exe,"_Iterator_with_base<std::bidirectional_iterator_tag,std::pair<unsigned long const ,int>,int,std::pair<unsigned long const ,int> const *,std::pair<unsigned long const ,int> const &,std::_Iterator_base>","std::_Iterator_with_base<std::bidirectional_iterator_tag,std::pair<unsigned long const ,int>,int,std::pair<unsigned long const ,int> const *,std::pair<unsigned long const ,int> const &,std::_Iterator_base>",50,6,96,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.06,0,0
,MVCDecoder.exe,"_Bidit<std::pair<unsigned long const ,int>,int,std::pair<unsigned long const ,int> const *,std::pair<unsigned long const ,int> const &>","std::_Bidit<std::pair<unsigned long const ,int>,int,std::pair<unsigned long const ,int> const *,std::pair<unsigned long const ,int> const &>",50,5,101,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.05,0,0
,MVCDecoder.exe,_Iterator_base,std::_Iterator_base,50,5,90,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xutility,0.06,0,0
,MVCDecoder.exe,_Growmap,"std::deque<int,std::allocator<int> >",8,4,28,0,0,1,5,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\deque,0.14,0,0
,MVCDecoder.exe,const_iterator,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >::const_iterator",50,4,105,0,0,4,1,E:\Share\Projects\MVC\testset\little\run\,,0.04,0,0
,MVCDecoder.exe,decodeframe_i,,2,4,759495,0,375504,2,5,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\spu\decodeframe_i\decodeframe_i.cpp,0,0,379.75
,MVCDecoder.exe,MVCWaitThread,,10,4,106,0,0,2,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.04,0,0.01
,MVCDecoder.exe,RawData,RawData,1,4,1943,0,34,1,7,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvcdecoder\rawdata.h,0,0,1.94
,MVCDecoder.exe,_Buynode,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",10,3,25,0,0,1,3,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.12,0,0
,MVCDecoder.exe,_Checked_base<int * *>,std,48,3,3,0,0,2,2,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xutility,1,0,0
,MVCDecoder.exe,_Lmost,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",37,3,3,0,0,4,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,1,0,0
,MVCDecoder.exe,_Make_iter,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",10,3,53,0,0,1,4,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.06,0,0.01
,MVCDecoder.exe,deallocate,"std::allocator<std::_Tree_nod<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >::_Node>",10,3,48,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,0.06,0,0
,MVCDecoder.exe,"_Allocate<std::_Tree_nod<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >::_Node>",std,11,2,21,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xmemory,0.1,0,0
,MVCDecoder.exe,_Debug_range<int * *>,std,16,2,2,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xutility,1,0,0
,MVCDecoder.exe,_Orphan_ptr,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",10,2,5,0,0,1,3,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.4,0,0
,MVCDecoder.exe,_Rrotate,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",2,2,2,0,0,1,5,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,1,0,0
,MVCDecoder.exe,begin,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >",9,2,16,0,0,1,2,E:\Share\Projects\MVC\testset\little\run\,c:\program files\microsoft visual studio 9.0\vc\include\xtree,0.13,0,0
,MVCDecoder.exe,iterator,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >::iterator",20,2,44,0,0,2,1,E:\Share\Projects\MVC\testset\little\run\,,0.05,0,0
,MVCDecoder.exe,MVCCreateMasterThread,,2,2,167,0,34,2,3,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.01,0,0.08
,MVCDecoder.exe,MVCDestroyThread,,10,2,400,0,0,2,2,E:\Share\Projects\MVC\testset\little\run\,e:\share\projects\mvc\proj\mvc\mvccommonlib\arch\windows\archwindows.cpp,0.01,0,0.04
,MVCDecoder.exe,operator=,"std::_Bidit<std::pair<unsigned long const ,int>,int,std::pair<unsigned long const ,int> const *,std::pair<unsigned long const ,int> const &>",10,2,5,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.4,0,0
,MVCDecoder.exe,operator=,"std::_Iterator_with_base<std::bidirectional_iterator_tag,std::pair<unsigned long const ,int>,int,std::pair<unsigned long const ,int> const *,std::pair<unsigned long const ,int> const &,std::_Iterator_base>",10,2,3,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.67,0,0
,MVCDecoder.exe,operator=,"std::_Tree<std::_Tmap_traits<unsigned long,int,std::less<unsigned long>,std::allocator<std::pair<unsigned long const ,int> >,0> >::iterator",10,2,8,0,0,1,1,E:\Share\Projects\MVC\testset\little\run\,,0.25,0,0
